cell_id,family,task,model,seed,method,policy,alpha,n_calibration,n_test,fraction,index,empirical_risk,corrected_risk,risk,mean_atom_fraction,precision,iou,tie_inflation,median_atom_fraction
google__logic10__gcn__seed2026,google,logic10,gcn,2026,atom_occlusion,index_tiebreak_v1,0.1,192,112,0.58,58,0.09240832271622712,0.09711087026692017,0.10349516554873688,0.6043412180825836,0.7276448501894928,0.6720450126437518,0.0,0.6
google__logic10__gcn__seed2026,google,logic10,gcn,2026,atom_occlusion,index_tiebreak_v1,0.2,192,112,0.46,46,0.19186626707306853,0.196053488487198,0.1902979089363018,0.4875469047855013,0.8099025974025972,0.6822291810080676,0.0,0.48
google__logic10__gcn__seed2026,google,logic10,gcn,2026,atom_occlusion,include_all_exact_ties_v2,0.05,192,112,0.6900000000000001,69,0.04156839594569373,0.04653436280607871,0.04951164906522045,0.714041954632504,0.6565025369122008,0.6343800394728497,0.00040584415584415587,0.7142857142857143
google__logic10__gcn__seed2026,google,logic10,gcn,2026,atom_occlusion,include_all_exact_ties_v2,0.1,192,112,0.58,58,0.09240832271622712,0.09711087026692017,0.10046460236192369,0.6071938748969108,0.7271172527868954,0.6740755123436318,0.002852656814327295,0.6
google__logic10__gcn__seed2026,google,logic10,gcn,2026,atom_occlusion,include_all_exact_ties_v2,0.2,192,112,0.46,46,0.18853593854742753,0.19274041554977273,0.18603966717806003,0.48984621326687494,0.8108790019504305,0.6856965469754336,0.0022993084813736986,0.48
google__logic10__gcn__seed2026,google,logic10,gcn,2026,saliency,index_tiebreak_v1,0.05,192,112,0.92,92,0.038876266197038246,0.04385618191622455,0.037791895604395616,0.94767584806822,0.5028825369590714,0.49356287702988233,0.0,0.9523809523809523
google__logic10__gcn__seed2026,google,logic10,gcn,2026,saliency,index_tiebreak_v1,0.1,192,112,0.85,85,0.0893756242906059,0.09409388530464413,0.08335336538461535,0.8724292646600486,0.5202208420250077,0.4989330033993083,0.0,0.875
google__logic10__gcn__seed2026,google,logic10,gcn,2026,saliency,index_tiebreak_v1,0.2,192,112,0.7000000000000001,70,0.19221582220203545,0.19640123244969337,0.1669152276295133,0.7269080287757517,0.5655945150496094,0.5114072214030538,0.0,0.7247474747474747
google__logic10__gcn__seed2026,google,logic10,gcn,2026,saliency,include_all_exact_ties_v2,0.05,192,112,0.92,92,0.0384027813485534,0.043385150357110096,0.036212225274725285,0.9518180238952806,0.5015375669795394,0.4926411445271592,0.004142175827060593,0.9523809523809523
google__logic10__gcn__seed2026,google,logic10,gcn,2026,saliency,include_all_exact_ties_v2,0.1,192,112,0.84,84,0.09490619036804697,0.09959579559930055,0.08815247252747248,0.865147228471141,0.5214690461511557,0.4986088968416761,0.00343369544787612,0.8636363636363636
google__logic10__gcn__seed2026,google,logic10,gcn,2026,saliency,include_all_exact_ties_v2,0.2,192,112,0.6900000000000001,69,0.194158196191744,0.19833354232546557,0.17129834451263018,0.7184743011877268,0.5683467887829895,0.5118451736972093,0.004838190711067035,0.7142857142857143
google__logic10__gcn__seed42,google,logic10,gcn,42,atom_occlusion,index_tiebreak_v1,0.05,192,112,0.73,73,0.040875192345780575,0.045844750934662504,0.03650657378335951,0.7549440500024239,0.629417657597943,0.6144053233795053,0.0,0.75
google__logic10__gcn__seed42,google,logic10,gcn,42,atom_occlusion,index_tiebreak_v1,0.1,192,112,0.62,62,0.08873049523325256,0.09345209888489371,0.09878763349745487,0.6443736474042657,0.685851883731348,0.6374866609093031,0.0,0.64
google__logic10__gcn__seed42,google,logic10,gcn,42,atom_occlusion,index_tiebreak_v1,0.2,192,112,0.51,51,0.1858886726189116,0.19010686602503143,0.19323403530992816,0.5352281995744245,0.7343239102167674,0.62753539571423,0.0,0.5294117647058824
google__logic10__gcn__seed42,google,logic10,gcn,42,atom_occlusion,include_all_exact_ties_v2,0.05,192,112,0.72,72,0.04479919802759876,0.04974842498082361,0.03948807888540031,0.7424548725132468,0.6376716909082983,0.6206564549049901,0.0,0.7391304347826086
google__logic10__gcn__seed42,google,logic10,gcn,42,atom_occlusion,include_all_exact_ties_v2,0.1,192,112,0.61,61,0.09486030292556029,0.09955014591558327,0.10371551811283948,0.6364788196647176,0.6901502099965862,0.6387540399471652,0.001557029926595144,0.6363636363636364
google__logic10__gcn__seed42,google,logic10,gcn,42,atom_occlusion,include_all_exact_ties_v2,0.2,192,112,0.51,51,0.18172200595224494,0.18596178830482418,0.18902485163645877,0.537789626242994,0.7350964511678796,0.6310904344255185,0.0025614266685695256,0.5339366515837104
google__logic10__gcn__seed42,google,logic10,gcn,42,saliency,index_tiebreak_v1,0.05,192,112,0.96,96,0.011152844551282048,0.016276404942208056,0.006249999999999999,0.9953571428571425,0.49472806848291756,0.49379056848291764,0.0,1.0
google__logic10__gcn__seed42,google,logic10,gcn,42,saliency,index_tiebreak_v1,0.1,192,112,0.91,91,0.08728366753412707,0.0920127677023439,0.07502430605109169,0.9336198180475165,0.49160354949122553,0.47478015014500885,0.0,0.9375
google__logic10__gcn__seed42,google,logic10,gcn,42,saliency,index_tiebreak_v1,0.2,192,112,0.81,81,0.17688528621433033,0.1811501292909403,0.15702794229579936,0.8360362351772489,0.5003476883024096,0.4596388063637999,0.0,0.8333333333333334
google__logic10__gcn__seed42,google,logic10,gcn,42,saliency,include_all_exact_ties_v2,0.05,192,112,0.96,96,0.011152844551282048,0.016276404942208056,0.006249999999999999,0.9957142857142854,0.4945792589591081,0.4936417589591081,0.00035714285714285714,1.0
google__logic10__gcn__seed42,google,logic10,gcn,42,saliency,include_all_exact_ties_v2,0.1,192,112,0.91,91,0.08538972814018768,0.09012864146588606,0.07413144890823455,0.9352949881155438,0.49120571873420876,0.4745736459186043,0.001675170068027211,0.9393382352941176
google__logic10__gcn__seed42,google,logic10,gcn,42,saliency,include_all_exact_ties_v2,0.2,192,112,0.8,80,0.19434248392198758,0.1985168751970034,0.16429957691118394,0.8251848717399103,0.5027911711780161,0.4601271424955275,0.003804248807559915,0.8260869565217391
google__logic10__gin__seed123,google,logic10,gin,123,atom_occlusion,index_tiebreak_v1,0.05,192,112,0.73,73,0.04183559113476392,0.046800173564117434,0.030980998168498173,0.7549440500024239,0.6331029660668097,0.6198169772908552,0.0,0.75
google__logic10__gin__seed123,google,logic10,gin,123,atom_occlusion,index_tiebreak_v1,0.1,192,112,0.58,58,0.09166316433090328,0.09636957280587265,0.09337897965130097,0.6043412180825836,0.7359403493332063,0.6819221416713538,0.0,0.6
google__logic10__gin__seed123,google,logic10,gin,123,atom_occlusion,index_tiebreak_v1,0.2,192,112,0.44,44,0.19271957532527387,0.1969023754531224,0.1976343225227153,0.46307856062965724,0.8447375541125535,0.6977006995980207,0.0,0.4583333333333333
google__logic10__gin__seed123,google,logic10,gin,123,atom_occlusion,include_all_exact_ties_v2,0.05,192,112,0.73,73,0.04183559113476392,0.046800173564117434,0.030088141025641033,0.755332248760188,0.6333363927708247,0.6203130090368869,0.00038819875776397513,0.75
google__logic10__gin__seed123,google,logic10,gin,123,atom_occlusion,include_all_exact_ties_v2,0.1,192,112,0.58,58,0.09166316433090328,0.09636957280587265,0.09337897965130097,0.605582591443522,0.7346445469213325,0.6808228317550794,0.0012413733609385783,0.6
google__logic10__gin__seed123,google,logic10,gin,123,atom_occlusion,include_all_exact_ties_v2,0.2,192,112,0.44,44,0.19115707532527385,0.19534797130804468,0.19674146537985818,0.46424152581573175,0.8438694985569979,0.6981200718923929,0.0011629651860744297,0.4583333333333333
google__logic10__gin__seed123,google,logic10,gin,123,saliency,index_tiebreak_v1,0.05,192,112,0.92,92,0.03858347449799655,0.04356490727261829,0.0331816620879121,0.94767584806822,0.5054392464667771,0.4972165552813993,0.0,0.9523809523809523
google__logic10__gin__seed123,google,logic10,gin,123,saliency,index_tiebreak_v1,0.1,192,112,0.85,85,0.08765850673019789,0.0923856647264144,0.1012090587983444,0.8724292646600486,0.5104820476835072,0.48472744498477077,0.0,0.875
google__logic10__gin__seed123,google,logic10,gin,123,saliency,index_tiebreak_v1,0.2,192,112,0.7000000000000001,70,0.19115685512744338,0.19534775225113554,0.2014367700751629,0.7269080287757517,0.5433755232862374,0.4807892409202666,0.0,0.7247474747474747
google__logic10__gin__seed123,google,logic10,gin,123,saliency,include_all_exact_ties_v2,0.05,192,112,0.92,92,0.037347152949175004,0.04233499153493055,0.0331816620879121,0.9510414612766127,0.5036307949900073,0.49540810380462946,0.0033656132083927114,0.9523809523809523
google__logic10__gin__seed123,google,logic10,gin,123,saliency,include_all_exact_ties_v2,0.1,192,112,0.84,84,0.09401979590398707,0.09871399385267102,0.10766510275438831,0.864059639944294,0.5118763753507783,0.4839359785726311,0.002346106921029281,0.8636363636363636
google__logic10__gin__seed123,google,logic10,gin,123,saliency,include_all_exact_ties_v2,0.2,192,112,0.7000000000000001,70,0.1885526884607767,0.19275707867600606,0.19717852831692115,0.7311786559229315,0.5432195867090546,0.48251868269697734,0.004270627147179942,0.7272727272727273
google__logic10__gin__seed2026,google,logic10,gin,2026,atom_occlusion,index_tiebreak_v1,0.05,192,112,0.6900000000000001,69,0.04501671480072215,0.04996481472403444,0.04653690803244372,0.7136361104766599,0.6583302712110486,0.6374742640661345,0.0,0.7142857142857143
google__logic10__gin__seed2026,google,logic10,gin,2026,atom_occlusion,index_tiebreak_v1,0.1,192,112,0.58,58,0.0911074772517787,0.09581676493441192,0.09949734045716181,0.6043412180825836,0.7303736689897401,0.6760816986284143,0.0,0.6
google__logic10__gin__seed2026,google,logic10,gin,2026,atom_occlusion,index_tiebreak_v1,0.2,192,112,0.46,46,0.18206849318981674,0.186306480271735,0.18882021995861278,0.4875469047855013,0.8098694212533498,0.6843086965263959,0.0,0.48
google__logic10__gin__seed2026,google,logic10,gin,2026,atom_occlusion,include_all_exact_ties_v2,0.05,192,112,0.6900000000000001,69,0.04350156328557062,0.048457513734868174,0.04653690803244372,0.7147904472113538,0.6574053946814894,0.6365493875365754,0.0011543367346938775,0.7142857142857143
google__logic10__gin__seed2026,google,logic10,gin,2026,atom_occlusion,include_all_exact_ties_v2,0.1,192,112,0.5700000000000001,57,0.09385960793359689,0.09855463587176475,0.10664019760001894,0.5942593169010582,0.7372036445697157,0.6779580217100944,0.0009948979591836735,0.5909090909090909
google__logic10__gin__seed2026,google,logic10,gin,2026,atom_occlusion,include_all_exact_ties_v2,0.2,192,112,0.46,46,0.17946432652315006,0.18371580669660548,0.1838751650135578,0.490163864365776,0.8107843049807336,0.688485769453469,0.0026169595802747977,0.48
google__logic10__gin__seed2026,google,logic10,gin,2026,saliency,index_tiebreak_v1,0.05,192,112,0.88,88,0.044840276825570936,0.04978929093528294,0.03749713827838829,0.9043177969998624,0.5266638906590116,0.5162753778013954,0.0,0.9069264069264069
google__logic10__gin__seed2026,google,logic10,gin,2026,saliency,index_tiebreak_v1,0.1,192,112,0.81,81,0.08088673904390815,0.08564898391932818,0.07937189298796435,0.8360362351772489,0.5449692991384997,0.5217419452842319,0.0,0.8333333333333334
google__logic10__gin__seed2026,google,logic10,gin,2026,saliency,index_tiebreak_v1,0.2,192,112,0.6900000000000001,69,0.19037815823201854,0.19457309005465068,0.18509284614195334,0.7136361104766599,0.5647030607114641,0.5032874747402334,0.0,0.7142857142857143
google__logic10__gin__seed2026,google,logic10,gin,2026,saliency,include_all_exact_ties_v2,0.05,192,112,0.88,88,0.044439635799929905,0.04939072576987841,0.03749713827838829,0.9080158633649564,0.52460268591569,0.5142708045623501,0.0036980663650939883,0.9090909090909091
google__logic10__gin__seed2026,google,logic10,gin,2026,saliency,include_all_exact_ties_v2,0.1,192,112,0.8,80,0.0943441532595944,0.09903667060021822,0.08959292195899331,0.8245491724667888,0.5464197971008425,0.5202455857191521,0.0031685495344382815,0.8260869565217391
google__logic10__gin__seed2026,google,logic10,gin,2026,saliency,include_all_exact_ties_v2,0.2,192,112,0.6900000000000001,69,0.1877273006983485,0.1919359675341085,0.18295514009799727,0.7160720603350722,0.5644825339042501,0.504281622399297,0.0024359498584122646,0.7142857142857143
google__logic10__gin__seed42,google,logic10,gin,42,atom_occlusion,index_tiebreak_v1,0.05,192,112,0.8300000000000001,83,0.04450567431955299,0.04945642212100604,0.04443108974358974,0.8516688901661219,0.5544071705636004,0.5408720290212253,0.0,0.85
google__logic10__gin__seed42,google,logic10,gin,42,atom_occlusion,index_tiebreak_v1,0.1,192,112,0.6900000000000001,69,0.09079490940704175,0.09550581661218653,0.10108273423005555,0.7136361104766599,0.6207802191389374,0.5804885925432005,0.0,0.7142857142857143
google__logic10__gin__seed42,google,logic10,gin,42,atom_occlusion,index_tiebreak_v1,0.2,192,112,0.51,51,0.19120354004315399,0.19539419527609123,0.2081736344013129,0.5352281995744245,0.7242679443572299,0.6113117358110589,0.0,0.5294117647058824
google__logic10__gin__seed42,google,logic10,gin,42,atom_occlusion,include_all_exact_ties_v2,0.05,192,112,0.8300000000000001,83,0.04450567431955299,0.04945642212100604,0.04368704212454212,0.8527551996899313,0.5542351699451713,0.5408930354475112,0.001086309523809524,0.85
google__logic10__gin__seed42,google,logic10,gin,42,atom_occlusion,include_all_exact_ties_v2,0.1,192,112,0.6900000000000001,69,0.09027407607370841,0.09498768189716063,0.10108273423005555,0.7149293361002427,0.6197903279901702,0.5796605804172976,0.0012932256235827662,0.7142857142857143
google__logic10__gin__seed42,google,logic10,gin,42,atom_occlusion,include_all_exact_ties_v2,0.2,192,112,0.51,51,0.19068270670982068,0.19487606056106535,0.20692878550021399,0.5364119116956365,0.7241125937554507,0.6121031982293594,0.0011837121212121212,0.5294117647058824
google__logic10__gin__seed42,google,logic10,gin,42,saliency,index_tiebreak_v1,0.05,192,112,0.88,88,0.03934944752959458,0.04432691153203187,0.03251447213500786,0.9043177969998624,0.5297301787464462,0.5210766316502703,0.0,0.9069264069264069
google__logic10__gin__seed42,google,logic10,gin,42,saliency,index_tiebreak_v1,0.1,192,112,0.74,74,0.0912297257311044,0.09593838000192759,0.09230583404690539,0.7666308757624759,0.5847290574385197,0.5519726730021539,0.0,0.7619047619047619
google__logic10__gin__seed42,google,logic10,gin,42,saliency,index_tiebreak_v1,0.2,192,112,0.56,56,0.19542355409772685,0.19959234397286832,0.1897141177275106,0.584602734159266,0.6829967899164326,0.5926093252753193,0.0,0.5833333333333334
google__logic10__gin__seed42,google,logic10,gin,42,saliency,include_all_exact_ties_v2,0.05,192,112,0.87,87,0.04439024007038712,0.049341585976758105,0.034780955651491384,0.8978352533244974,0.5318436492343225,0.5222763683145776,0.002260015848444641,0.9
google__logic10__gin__seed42,google,logic10,gin,42,saliency,include_all_exact_ties_v2,0.1,192,112,0.74,74,0.09090420489777107,0.0956145458050364,0.08996208404690541,0.7712037354087267,0.5829642202620836,0.5513908558454668,0.004572859646250845,0.770979020979021
google__logic10__gin__seed42,google,logic10,gin,42,saliency,include_all_exact_ties_v2,0.2,192,112,0.56,56,0.19425167909772686,0.19842654086406003,0.18545587596926885,0.5891418288886802,0.681434810229453,0.5936681783037102,0.004539094729414279,0.5833333333333334
google__logic7__gcn__seed123,google,logic7,gcn,123,atom_occlusion,index_tiebreak_v1,0.05,66,47,0.43,43,0.03461399711399711,0.0490227434257285,0.012234042553191488,0.4551702084637703,0.42405207086058144,0.4204599183322587,0.0,0.45454545454545453
google__logic7__gcn__seed123,google,logic7,gcn,123,atom_occlusion,index_tiebreak_v1,0.1,66,47,0.31,31,0.08605699855699855,0.09969793887704337,0.06957953394123607,0.3289956385246981,0.5464285714285714,0.5214070799177183,0.0,0.32
google__logic7__gcn__seed123,google,logic7,gcn,123,atom_occlusion,index_tiebreak_v1,0.2,66,47,0.23,23,0.186525974025974,0.19866737739872067,0.20509118541033436,0.256416662987491,0.5819148936170213,0.5119323938472873,0.0,0.25
google__logic7__gcn__seed123,google,logic7,gcn,123,atom_occlusion,include_all_exact_ties_v2,0.05,66,47,0.41000000000000003,41,0.03272005772005772,0.04715707178393745,0.01527355623100304,0.4423196566314249,0.435650578735685,0.4302573903637733,0.0037918834172303182,0.44
google__logic7__gcn__seed123,google,logic7,gcn,123,atom_occlusion,include_all_exact_ties_v2,0.1,66,47,0.31,31,0.08605699855699855,0.09969793887704337,0.06957953394123607,0.3289956385246981,0.5464285714285714,0.5214070799177183,0.0,0.32
google__logic7__gcn__seed123,google,logic7,gcn,123,atom_occlusion,include_all_exact_ties_v2,0.2,66,47,0.22,22,0.18374819624819624,0.1959310589907605,0.2034954407294833,0.25120143681761753,0.5979736575481257,0.5275444413742285,0.008324425667650754,0.25
google__logic7__gcn__seed123,google,logic7,gcn,123,saliency,index_tiebreak_v1,0.05,66,47,0.97,97,0.0,0.014925373134328358,0.0,1.0,0.19681660005157914,0.19681660005157914,0.0,1.0
google__logic7__gcn__seed123,google,logic7,gcn,123,saliency,index_tiebreak_v1,0.1,66,47,0.96,96,0.051515151515151514,0.06567164179104477,0.02801418439716312,0.9948936170212767,0.19252581990973516,0.19171021707285574,0.0,1.0
google__logic7__gcn__seed123,google,logic7,gcn,123,saliency,index_tiebreak_v1,0.2,66,47,0.96,96,0.051515151515151514,0.06567164179104477,0.02801418439716312,0.9948936170212767,0.19252581990973516,0.19171021707285574,0.0,1.0
google__logic7__gcn__seed123,google,logic7,gcn,123,saliency,include_all_exact_ties_v2,0.05,66,47,0.97,97,0.0,0.014925373134328358,0.0,1.0,0.19681660005157914,0.19681660005157914,0.0,1.0
google__logic7__gcn__seed123,google,logic7,gcn,123,saliency,include_all_exact_ties_v2,0.1,66,47,0.96,96,0.045454545454545456,0.05970149253731343,0.020212765957446806,0.9965957446808511,0.19390879863313942,0.19341234473243019,0.001702127659574468,1.0
google__logic7__gcn__seed123,google,logic7,gcn,123,saliency,include_all_exact_ties_v2,0.2,66,47,0.9400000000000001,94,0.1845959595959596,0.19676616915422884,0.1725430597771023,0.9718677888853136,0.17245028603943355,0.16868438893689278,0.014517168162184957,0.9583333333333334
google__logic7__gcn__seed2026,google,logic7,gcn,2026,atom_occlusion,index_tiebreak_v1,0.05,66,47,0.51,51,0.02893217893217893,0.04342572850035537,0.005319148936170213,0.5366178184953946,0.3633441617484171,0.36203483277951365,0.0,0.5416666666666666
google__logic7__gcn__seed2026,google,logic7,gcn,2026,atom_occlusion,index_tiebreak_v1,0.1,66,47,0.37,37,0.08515512265512265,0.09880952380952382,0.054305977710233024,0.39782984641081,0.4638129010469436,0.4494719228761783,0.0,0.4
google__logic7__gcn__seed2026,google,logic7,gcn,2026,atom_occlusion,index_tiebreak_v1,0.2,66,47,0.28,28,0.1762806637806638,0.18857498223169866,0.14265450861195542,0.30683199971117087,0.5329787234042552,0.49027662644683917,0.0,0.3125
google__logic7__gcn__seed2026,google,logic7,gcn,2026,atom_occlusion,include_all_exact_ties_v2,0.05,66,47,0.46,46,0.0312049062049062,0.045664534470504614,0.012411347517730495,0.489789107911532,0.39489116084860765,0.39200751966709413,0.0,0.5
google__logic7__gcn__seed2026,google,logic7,gcn,2026,atom_occlusion,include_all_exact_ties_v2,0.1,66,47,0.37,37,0.08515512265512265,0.09880952380952382,0.050050658561296854,0.39915963364485263,0.46482607227288086,0.45251143655398984,0.0013297872340425532,0.4
google__logic7__gcn__seed2026,google,logic7,gcn,2026,atom_occlusion,include_all_exact_ties_v2,0.2,66,47,0.28,28,0.1762806637806638,0.18857498223169866,0.1341438703140831,0.309491574179256,0.5354103343465045,0.4963556538024622,0.0026595744680851063,0.3157894736842105
google__logic7__gcn__seed2026,google,logic7,gcn,2026,saliency,index_tiebreak_v1,0.05,66,47,0.97,97,0.0,0.014925373134328358,0.0,1.0,0.19681660005157914,0.19681660005157914,0.0,1.0
google__logic7__gcn__seed2026,google,logic7,gcn,2026,saliency,index_tiebreak_v1,0.1,66,47,0.96,96,0.051515151515151514,0.06567164179104477,0.016666666666666663,0.9948936170212767,0.1942988695551252,0.1936960326756926,0.0,1.0
google__logic7__gcn__seed2026,google,logic7,gcn,2026,saliency,index_tiebreak_v1,0.2,66,47,0.96,96,0.051515151515151514,0.06567164179104477,0.016666666666666663,0.9948936170212767,0.1942988695551252,0.1936960326756926,0.0,1.0
google__logic7__gcn__seed2026,google,logic7,gcn,2026,saliency,include_all_exact_ties_v2,0.05,66,47,0.97,97,0.0,0.014925373134328358,0.0,1.0,0.19681660005157914,0.19681660005157914,0.0,1.0
google__logic7__gcn__seed2026,google,logic7,gcn,2026,saliency,include_all_exact_ties_v2,0.1,66,47,0.96,96,0.045454545454545456,0.05970149253731343,0.013120567375886523,0.9957446808510639,0.19497262842037344,0.19454709650547988,0.000851063829787234,1.0
google__logic7__gcn__seed2026,google,logic7,gcn,2026,saliency,include_all_exact_ties_v2,0.2,66,47,0.92,92,0.18484848484848487,0.19701492537313434,0.16988348530901717,0.9607993537743253,0.17391839163103592,0.16983434534532452,0.012734447336910941,0.9545454545454546
google__logic7__gcn__seed42,google,logic7,gcn,42,atom_occlusion,index_tiebreak_v1,0.05,66,47,0.35000000000000003,35,0.03537157287157287,0.04976901208244492,0.016869300911854103,0.373053027814085,0.5136946977372511,0.5052899818857266,0.0,0.3684210526315789
google__logic7__gcn__seed42,google,logic7,gcn,42,atom_occlusion,index_tiebreak_v1,0.1,66,47,0.27,27,0.08571428571428572,0.09936034115138594,0.06266464032421479,0.2881859648949233,0.6278115501519759,0.60171701820638,0.0,0.2857142857142857
google__logic7__gcn__seed42,google,logic7,gcn,42,atom_occlusion,index_tiebreak_v1,0.2,66,47,0.18,18,0.18003246753246752,0.1922707889125799,0.1770516717325228,0.19729986502167401,0.7851063829787235,0.6701198919284027,0.0,0.2
google__logic7__gcn__seed42,google,logic7,gcn,42,atom_occlusion,include_all_exact_ties_v2,0.05,66,47,0.35000000000000003,35,0.03537157287157287,0.04976901208244492,0.016869300911854103,0.3740201458024795,0.5125126646403244,0.5041079487887999,0.0009671179883945841,0.3684210526315789
google__logic7__gcn__seed42,google,logic7,gcn,42,atom_occlusion,include_all_exact_ties_v2,0.1,66,47,0.27,27,0.08268398268398269,0.09637526652452026,0.06266464032421479,0.2881859648949233,0.6278115501519759,0.60171701820638,0.0,0.2857142857142857
google__logic7__gcn__seed42,google,logic7,gcn,42,atom_occlusion,include_all_exact_ties_v2,0.2,66,47,0.18,18,0.17510822510822507,0.1874200426439232,0.1770516717325228,0.19916410007739846,0.7780141843971633,0.6643448159405607,0.0018642350557244176,0.2
google__logic7__gcn__seed42,google,logic7,gcn,42,saliency,index_tiebreak_v1,0.05,66,47,0.97,97,0.0,0.014925373134328358,0.0,1.0,0.19681660005157914,0.19681660005157914,0.0,1.0
google__logic7__gcn__seed42,google,logic7,gcn,42,saliency,index_tiebreak_v1,0.1,66,47,0.96,96,0.04141414141414142,0.05572139303482587,0.02801418439716312,0.9948936170212767,0.19252581990973516,0.19171021707285574,0.0,1.0
google__logic7__gcn__seed42,google,logic7,gcn,42,saliency,index_tiebreak_v1,0.2,66,47,0.93,93,0.18681457431457427,0.19895167022032684,0.20428064842958457,0.9546910462550433,0.1665108426744826,0.16030876219225212,0.0,0.9545454545454546
google__logic7__gcn__seed42,google,logic7,gcn,42,saliency,include_all_exact_ties_v2,0.05,66,47,0.97,97,0.0,0.014925373134328358,0.0,1.0,0.19681660005157914,0.19681660005157914,0.0,1.0
google__logic7__gcn__seed42,google,logic7,gcn,42,saliency,include_all_exact_ties_v2,0.1,66,47,0.96,96,0.03838383838383838,0.0527363184079602,0.02801418439716312,0.9948936170212767,0.19252581990973516,0.19171021707285574,0.0,1.0
google__logic7__gcn__seed42,google,logic7,gcn,42,saliency,include_all_exact_ties_v2,0.2,66,47,0.93,93,0.1634379509379509,0.1759239516702203,0.19151469098277607,0.9594836127777331,0.16912953479485449,0.16388552324381722,0.004792566522689703,0.9545454545454546
google__logic7__gin__seed123,google,logic7,gin,123,atom_occlusion,index_tiebreak_v1,0.05,66,47,0.8,80,0.026046176046176046,0.04058280028429283,0.03655015197568389,0.8178888897732962,0.23033296573000805,0.22809542949932252,0.0,0.8181818181818182
google__logic7__gin__seed123,google,logic7,gin,123,atom_occlusion,index_tiebreak_v1,0.1,66,47,0.6900000000000001,69,0.08430735930735932,0.09797441364605544,0.08282674772036475,0.717833072059164,0.24761432941971112,0.24329869312413283,0.0,0.72
google__logic7__gin__seed123,google,logic7,gin,123,atom_occlusion,index_tiebreak_v1,0.2,66,47,0.49,49,0.18737373737373736,0.19950248756218905,0.18725937183383995,0.510210892088468,0.30274453678709007,0.28549718602910096,0.0,0.5
google__logic7__gin__seed123,google,logic7,gin,123,atom_occlusion,include_all_exact_ties_v2,0.05,66,47,0.8,80,0.026046176046176046,0.04058280028429283,0.02963525835866261,0.8207643137634288,0.23165024516137747,0.23008020997366233,0.0028754239901325933,0.8181818181818182
google__logic7__gin__seed123,google,logic7,gin,123,atom_occlusion,include_all_exact_ties_v2,0.1,66,47,0.67,67,0.08037518037518039,0.09410092395167023,0.09984802431610941,0.6940190641186165,0.2495605093696458,0.24345131928212746,0.000851063829787234,0.6875
google__logic7__gin__seed123,google,logic7,gin,123,atom_occlusion,include_all_exact_ties_v2,0.2,66,47,0.49,49,0.17698412698412694,0.1892679459843639,0.17874873353596757,0.513921261275248,0.3040765381190914,0.28752352848097534,0.0037103691867799173,0.5
google__logic7__gin__seed123,google,logic7,gin,123,saliency,index_tiebreak_v1,0.05,66,47,0.96,96,0.009090909090909089,0.02388059701492537,0.010638297872340425,0.9948936170212767,0.1960719192005153,0.1958236922501607,0.0,1.0
google__logic7__gin__seed123,google,logic7,gin,123,saliency,index_tiebreak_v1,0.1,66,47,0.9400000000000001,94,0.08324314574314574,0.09692608386638238,0.06524822695035462,0.9573506207231284,0.1930927265954531,0.1913282691220359,0.0,0.9545454545454546
google__logic7__gin__seed123,google,logic7,gin,123,saliency,index_tiebreak_v1,0.2,66,47,0.88,88,0.18315295815295812,0.19534470504619755,0.1296099290780142,0.9054155271605432,0.18910587652106653,0.1844463873135654,0.0,0.9090909090909091
google__logic7__gin__seed123,google,logic7,gin,123,saliency,include_all_exact_ties_v2,0.05,66,47,0.96,96,0.009090909090909089,0.02388059701492537,0.010638297872340425,0.9948936170212767,0.1960719192005153,0.1958236922501607,0.0,1.0
google__logic7__gin__seed123,google,logic7,gin,123,saliency,include_all_exact_ties_v2,0.1,66,47,0.93,93,0.08513708513708515,0.09879175550817342,0.06524822695035462,0.9617890014912968,0.1919064052079291,0.1899715507556043,0.007097955236253109,0.9545454545454546
google__logic7__gin__seed123,google,logic7,gin,123,saliency,include_all_exact_ties_v2,0.2,66,47,0.88,88,0.17633477633477632,0.1886282871357498,0.10833333333333332,0.9134646082140307,0.19283914021311022,0.18921687129128928,0.008049081053487306,0.9090909090909091
google__logic7__gin__seed2026,google,logic7,gin,2026,atom_occlusion,index_tiebreak_v1,0.05,66,47,0.96,96,0.012373737373737372,0.027114427860696514,0.004255319148936169,0.9948936170212767,0.19695844402321033,0.19681660005157914,0.0,1.0
google__logic7__gin__seed2026,google,logic7,gin,2026,atom_occlusion,index_tiebreak_v1,0.1,66,47,0.88,88,0.07373737373737374,0.08756218905472636,0.08865248226950355,0.9054155271605432,0.20028283568234823,0.19803473316066286,0.0,0.9090909090909091
google__logic7__gin__seed2026,google,logic7,gin,2026,atom_occlusion,index_tiebreak_v1,0.2,66,47,0.77,77,0.18508297258297257,0.19724591329068944,0.17945795339412363,0.7904120475963715,0.20598326928690533,0.19861312943619772,0.0,0.7916666666666666
google__logic7__gin__seed2026,google,logic7,gin,2026,atom_occlusion,include_all_exact_ties_v2,0.05,66,47,0.96,96,0.012373737373737372,0.027114427860696514,0.004255319148936169,0.9948936170212767,0.19695844402321033,0.19681660005157914,0.0,1.0
