dataset,seed,method,proxy,evaluation_split,stratum,policy,aggregation,n_pairs,n_components,nominal_fraction,risk,retained_fraction,precision,iou,calibration_unit,calibration_empirical_risk,calibration_corrected_risk
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,test,correct_direction,fixed_20_percent,pair_weighted,11,5,0.2,0.8219523166891588,0.20901817904377262,0.23540446481622954,0.12660598022666988,none,,
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,test,correct_direction,fixed_20_percent,component_weighted,11,5,0.2,0.8257414904783327,0.20913367278073824,0.27679116090880795,0.1430888594164456,none,,
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,test,direction_error,fixed_20_percent,pair_weighted,29,9,0.2,0.8033613471882753,0.20630236681398334,0.24901895771571228,0.12939999964417193,none,,
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,test,direction_error,fixed_20_percent,component_weighted,29,9,0.2,0.7852114322622815,0.2070725250124708,0.30015935861524096,0.15227205160546287,none,,
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,calibration,all,fixed_50_percent,pair_weighted,59,13,0.5,0.5012698875360319,0.5037690267901072,0.25023061617509085,0.20086984455726595,none,,
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,calibration,all,fixed_50_percent,component_weighted,59,13,0.5,0.3951713808619099,0.5037538879885226,0.3293861889153138,0.2752896157460318,none,,
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,test,all,fixed_50_percent,pair_weighted,40,10,0.5,0.49455686773609797,0.5046996201457604,0.25178674207002744,0.20782205543425158,none,,
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,test,all,fixed_50_percent,component_weighted,40,10,0.5,0.4659100137147008,0.5039774738757201,0.3030618655143014,0.2553192079904564,none,,
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,test,correct_direction,fixed_50_percent,pair_weighted,11,5,0.5,0.4801668747489182,0.5044544142424261,0.2500824978626247,0.22059218602397498,none,,
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,test,correct_direction,fixed_50_percent,component_weighted,11,5,0.5,0.43547043828777576,0.5050489918987991,0.3004894746755212,0.2718466252681058,none,,
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,test,direction_error,fixed_50_percent,pair_weighted,29,9,0.5,0.5000151409381316,0.5047926292815079,0.25243317952800776,0.2029782127967703,none,,
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,test,direction_error,fixed_50_percent,component_weighted,29,9,0.5,0.48658782969688846,0.504091535304556,0.2755245382230079,0.22308756939612795,none,,
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,calibration,all,oracle_proxy,pair_weighted,59,13,0.93,0.0,0.2576589418933103,1.0,1.0,none,,
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,calibration,all,oracle_proxy,component_weighted,59,13,0.93,0.0,0.27103890245965223,1.0,1.0,none,,
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,test,all,oracle_proxy,pair_weighted,40,10,0.93,0.0,0.24244965170888616,1.0,1.0,none,,
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,test,all,oracle_proxy,component_weighted,40,10,0.93,0.0,0.26939263891663184,1.0,1.0,none,,
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,test,correct_direction,oracle_proxy,pair_weighted,11,5,0.93,0.0,0.2162755992835763,1.0,1.0,none,,
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,test,correct_direction,oracle_proxy,component_weighted,11,5,0.93,0.0,0.244238852791053,1.0,1.0,none,,
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,test,direction_error,oracle_proxy,pair_weighted,29,9,0.93,0.0,0.2523777405598658,1.0,1.0,none,,
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,test,direction_error,oracle_proxy,component_weighted,29,9,0.93,0.0,0.2647971553584181,1.0,1.0,none,,
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,calibration,all,random_same_nominal_size,pair_weighted,59,13,0.93,0.06214427868496777,0.9378557213150321,0.2576589418933103,0.2530460894445603,none,,
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,calibration,all,random_same_nominal_size,component_weighted,59,13,0.93,0.06146215676670592,0.9385378432332941,0.27103890245965223,0.26611130276294354,none,,
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,test,all,random_same_nominal_size,pair_weighted,40,10,0.93,0.06250121363204098,0.9374987863679591,0.24244965170888616,0.23800430564804653,none,,
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,test,all,random_same_nominal_size,component_weighted,40,10,0.93,0.06171403020621794,0.9382859697937821,0.26939263891663184,0.26430423572192474,none,,
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,test,correct_direction,random_same_nominal_size,pair_weighted,11,5,0.93,0.06259255471595802,0.9374074452840421,0.2162755992835763,0.2130341311356192,none,,
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,test,correct_direction,random_same_nominal_size,component_weighted,11,5,0.93,0.0610566800888845,0.9389433199111157,0.244238852791053,0.2402152810952963,none,,
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,test,direction_error,random_same_nominal_size,pair_weighted,29,9,0.93,0.06246656701400348,0.9375334329859963,0.2523777405598658,0.24747575115276038,none,,
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,test,direction_error,random_same_nominal_size,component_weighted,29,9,0.93,0.06249364563393172,0.9375063543660684,0.2647971553584181,0.25972631998785706,none,,
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,calibration,all,component_crc_cluster_stress_test,pair_weighted,59,13,0.9500000000000001,0.060257271155725683,0.9586741056665817,0.25161851177723354,0.24691017214195657,components,0.02819493436396949,0.09760958190940025
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,calibration,all,component_crc_cluster_stress_test,component_weighted,59,13,0.9500000000000001,0.02819493436396949,0.9596303748816902,0.2745460327557812,0.27244380025251363,components,0.02819493436396949,0.09760958190940025
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,test,all,component_crc_cluster_stress_test,pair_weighted,40,10,0.9500000000000001,0.03874818013573085,0.9609424577844867,0.24359798399762625,0.2412612567090099,components,0.02819493436396949,0.09760958190940025
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,test,all,component_crc_cluster_stress_test,component_weighted,40,10,0.9500000000000001,0.041440764526210774,0.9592680622574893,0.27013820923976384,0.26735083161715006,components,0.02819493436396949,0.09760958190940025
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,test,correct_direction,component_crc_cluster_stress_test,pair_weighted,11,5,0.9500000000000001,0.054842543077837196,0.9587290253739771,0.21653103204840293,0.21504519382644152,components,0.02819493436396949,0.09760958190940025
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,test,correct_direction,component_crc_cluster_stress_test,component_weighted,11,5,0.9500000000000001,0.04324618736383442,0.9584206882919531,0.2466991256894361,0.24522316077628492,components,0.02819493436396949,0.09760958190940025
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,test,direction_error,component_crc_cluster_stress_test,pair_weighted,29,9,0.9500000000000001,0.03264342177838016,0.9617820355953698,0.25386475887491783,0.2512052805610186,components,0.02819493436396949,0.09760958190940025
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,test,direction_error,component_crc_cluster_stress_test,component_weighted,29,9,0.9500000000000001,0.045108140050668794,0.9588669854780311,0.2639940191392389,0.2606836720441271,components,0.02819493436396949,0.09760958190940025
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,matched_noncliff_control,descriptive_only,component_crc_cluster_stress_test,pair_weighted,40,12,0.9500000000000001,0.05581419353834134,0.9603507001256025,0.24296464170778603,0.24050492821825867,components,0.02819493436396949,0.09760958190940025
CHEMBL204_Ki,17,atom_occlusion,one_hop_expanded_symmetry_closed,matched_noncliff_control,descriptive_only,component_crc_cluster_stress_test,component_weighted,40,12,0.9500000000000001,0.04758279297121284,0.956757788540297,0.2581720056546061,0.2550878543867883,components,0.02819493436396949,0.09760958190940025
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,calibration,all,pair_crc_descriptive,pair_weighted,59,13,0.9400000000000001,0.0801598114443788,0.950117902225077,0.21057120612509111,0.2071516322675455,pairs,0.0801598114443788,0.09549048125363917
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,calibration,all,pair_crc_descriptive,component_weighted,59,13,0.9400000000000001,0.05574599458371388,0.9503267919600573,0.22890642222624372,0.22703101868450032,pairs,0.0801598114443788,0.09549048125363917
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,test,all,pair_crc_descriptive,pair_weighted,40,10,0.9400000000000001,0.07478077293779381,0.9493052469578167,0.1980257147240053,0.19559808157378872,pairs,0.0801598114443788,0.09549048125363917
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,test,all,pair_crc_descriptive,component_weighted,40,10,0.9400000000000001,0.04009453992139002,0.9484128541041343,0.22709338250489247,0.22570267516027248,pairs,0.0801598114443788,0.09549048125363917
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,test,correct_direction,pair_crc_descriptive,pair_weighted,11,5,0.9400000000000001,0.07654567654567655,0.9458926742871431,0.1753941494261089,0.17371701487472888,pairs,0.0801598114443788,0.09549048125363917
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,test,correct_direction,pair_crc_descriptive,component_weighted,11,5,0.9400000000000001,0.07251119251119251,0.9464705249615403,0.1933909992692388,0.1918425439148378,pairs,0.0801598114443788,0.09549048125363917
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,test,direction_error,pair_crc_descriptive,pair_weighted,29,9,0.9400000000000001,0.07411132674170035,0.9505996710742791,0.20661010156113846,0.2038977965286045,pairs,0.0801598114443788,0.09549048125363917
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,test,direction_error,pair_crc_descriptive,component_weighted,29,9,0.9400000000000001,0.03278332286871186,0.9490959042980849,0.22884057656031606,0.22734004055019882,pairs,0.0801598114443788,0.09549048125363917
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,matched_noncliff_control,descriptive_only,pair_crc_descriptive,pair_weighted,40,12,0.9400000000000001,0.10517139804639805,0.9503957822243461,0.19455834750376957,0.19263083099767822,pairs,0.0801598114443788,0.09549048125363917
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,matched_noncliff_control,descriptive_only,pair_crc_descriptive,component_weighted,40,12,0.9400000000000001,0.05073563951934049,0.9493159986630292,0.21849558351983578,0.216777081202435,pairs,0.0801598114443788,0.09549048125363917
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,calibration,all,fixed_20_percent,pair_weighted,59,13,0.2,0.8091420129578024,0.2063143050691569,0.20401845440479538,0.11855882472704425,none,,
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,calibration,all,fixed_20_percent,component_weighted,59,13,0.2,0.745515073671161,0.20761739666303905,0.29901055096594853,0.17206533558050863,none,,
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,test,all,fixed_20_percent,pair_weighted,40,10,0.2,0.7338789952765035,0.20606017001835406,0.2720339321626086,0.1648620052677463,none,,
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,test,all,fixed_20_percent,component_weighted,40,10,0.2,0.7143797851494255,0.2064840234824016,0.35331993415081653,0.2092793061900434,none,,
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,test,correct_direction,fixed_20_percent,pair_weighted,11,5,0.2,0.7239884298707827,0.20649292651852005,0.27248960190136656,0.17786623741634203,none,,
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,test,correct_direction,fixed_20_percent,component_weighted,11,5,0.2,0.7136105724341018,0.20635589500296048,0.2824525365701836,0.1846472104038174,none,,
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,test,direction_error,fixed_20_percent,pair_weighted,29,9,0.2,0.7376305890510874,0.20589602100104978,0.27186109191687285,0.1599293654872444,none,,
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,test,direction_error,fixed_20_percent,component_weighted,29,9,0.2,0.7100458360783384,0.2062214858115145,0.35901635583008135,0.21120686872623476,none,,
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,calibration,all,fixed_50_percent,pair_weighted,59,13,0.5,0.5461990158221202,0.5044352822300874,0.20044806668264673,0.16764378419822884,none,,
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,calibration,all,fixed_50_percent,component_weighted,59,13,0.5,0.42153912622126427,0.5041025397975312,0.2687703100614562,0.22855210978828652,none,,
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,test,all,fixed_50_percent,pair_weighted,40,10,0.5,0.48606078342419845,0.5040099321701135,0.22057916886097778,0.19340223567242024,none,,
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,test,all,fixed_50_percent,component_weighted,40,10,0.5,0.39985393735337105,0.5034257234952026,0.28302536832373504,0.25373150491332847,none,,
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,test,correct_direction,fixed_50_percent,pair_weighted,11,5,0.5,0.44195020665608903,0.5044544142424261,0.21346946325804678,0.19715749020627069,none,,
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,test,correct_direction,fixed_50_percent,component_weighted,11,5,0.5,0.4139002609590845,0.5050489918987991,0.23093193918775318,0.21724849360215215,none,,
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,test,direction_error,fixed_50_percent,pair_weighted,29,9,0.5,0.5027923815086538,0.503841335521995,0.22327595374484818,0.19197782878027012,none,,
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,test,direction_error,fixed_50_percent,component_weighted,29,9,0.5,0.4010018707529979,0.5030697753406347,0.2805782439031242,0.2484138078652816,none,,
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,calibration,all,oracle_proxy,pair_weighted,59,13,0.9400000000000001,0.0,0.21522221587897028,1.0,1.0,none,,
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,calibration,all,oracle_proxy,component_weighted,59,13,0.9400000000000001,0.0,0.2269923873883458,1.0,1.0,none,,
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,test,all,oracle_proxy,pair_weighted,40,10,0.9400000000000001,0.0,0.19889821512171652,1.0,1.0,none,,
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,test,all,oracle_proxy,component_weighted,40,10,0.9400000000000001,0.0,0.22193170609043347,1.0,1.0,none,,
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,test,correct_direction,oracle_proxy,pair_weighted,11,5,0.9400000000000001,0.0,0.17703280803248592,1.0,1.0,none,,
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,test,correct_direction,oracle_proxy,component_weighted,11,5,0.9400000000000001,0.0,0.19349894189447597,1.0,1.0,none,,
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,test,direction_error,oracle_proxy,pair_weighted,29,9,0.9400000000000001,0.0,0.20719199022452808,1.0,1.0,none,,
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,test,direction_error,oracle_proxy,component_weighted,29,9,0.9400000000000001,0.0,0.22321854917334466,1.0,1.0,none,,
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,calibration,all,random_same_nominal_size,pair_weighted,59,13,0.9400000000000001,0.05156920186668813,0.9484307981333118,0.21522221587897028,0.2122685200112664,none,,
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,calibration,all,random_same_nominal_size,component_weighted,59,13,0.9400000000000001,0.05111159604083059,0.9488884039591696,0.2269923873883458,0.22371928234380214,none,,
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,test,all,random_same_nominal_size,pair_weighted,40,10,0.9400000000000001,0.054384944903567246,0.9456150550964327,0.19889821512171652,0.1960365669043191,none,,
CHEMBL204_Ki,17,integrated_gradients,main_variable_plus_attachment_symmetry_closed,test,all,random_same_nominal_size,component_weighted,40,10,0.9400000000000001,0.05343911465869715,0.9465608853413027,0.22193170609043347,0.21884697550569285,none,,
